"08/03/2022 12:24:19",26.66,51.73
"08/03/2022 12:24:21",26.66,51.69
"08/03/2022 12:24:22",26.67,51.66
"08/03/2022 12:24:23",26.68,51.67
"08/03/2022 12:24:24",26.67,51.69
"08/03/2022 12:24:25",26.66,51.69
"08/03/2022 12:24:27",26.67,51.62
"08/03/2022 12:24:28",26.66,51.58
"08/03/2022 12:25:06",26.76,51.11
"08/03/2022 12:25:07",26.79,51.12
"08/03/2022 12:25:08",26.78,51.09
"08/03/2022 12:25:09",26.79,51.06
"08/03/2022 12:25:10",26.78,51.02
"08/03/2022 12:25:12",26.78,51.00
"08/03/2022 12:25:13",26.78,51.03
"08/03/2022 12:25:14",26.78,51.00
"08/03/2022 12:25:52",26.82,51.17
"08/03/2022 12:25:53",26.83,51.19
"08/03/2022 12:25:54",26.83,51.18
"08/03/2022 12:25:55",26.84,51.17
"08/03/2022 12:25:56",26.84,51.17
"08/03/2022 12:25:57",26.84,51.14
"08/03/2022 12:25:59",26.83,51.09
"08/03/2022 12:26:00",26.81,50.99
"08/03/2022 12:35:27",26.94,51.49
"08/03/2022 12:35:28",26.95,51.39
"08/03/2022 12:35:29",27.03,51.34
"08/03/2022 12:35:30",27.00,51.41
"08/03/2022 12:35:32",26.98,21.48
"08/03/2022 12:35:33",27.01,51.25
"08/03/2022 12:35:34",27.05,51.35
"08/03/2022 12:35:35",27.04,51.30
"08/03/2022 12:35:36",27.04,51.28
"08/03/2022 12:35:37",27.04,51.22
"08/03/2022 12:35:38",27.07,51.24
"08/03/2022 12:35:40",26.99,21.48
"08/03/2022 12:35:41",27.07,51.23
"08/03/2022 12:35:42",27.07,51.18
"08/03/2022 12:35:43",27.05,51.17
"08/03/2022 12:35:44",27.00,21.48
"08/03/2022 12:35:45",27.09,51.15
"08/03/2022 12:35:46",27.06,51.13
"08/03/2022 12:35:48",27.01,21.48
"08/03/2022 12:35:49",27.11,51.16
"08/03/2022 12:35:50",27.03,21.48
"08/03/2022 12:35:51",27.12,51.15
"08/03/2022 12:35:52",27.13,51.10
"08/03/2022 12:35:53",27.04,21.48
"08/03/2022 12:35:54",27.14,51.12
"08/03/2022 12:35:56",27.12,51.08
"08/03/2022 12:35:57",27.08,21.48
"08/03/2022 12:35:58",27.11,50.99
"08/03/2022 12:35:59",27.07,21.48
"08/03/2022 12:36:00",27.15,51.06
"08/03/2022 12:36:01",27.12,51.00
"08/03/2022 12:36:02",27.09,21.48
"08/03/2022 12:36:04",27.16,51.10
"08/03/2022 12:36:05",26.98,50.96
"08/03/2022 12:36:06",26.93,50.99
"08/03/2022 12:37:24",26.79,51.96
"08/03/2022 12:37:46",26.77,52.10
"08/03/2022 12:38:09",26.92,52.21
"08/03/2022 12:38:10",26.98,52.10
"08/03/2022 12:38:11",26.99,52.17
"08/03/2022 12:38:12",27.01,52.08
"08/03/2022 12:38:13",26.91,52.05
"08/03/2022 12:38:14",26.81,52.04
"08/03/2022 12:38:29",26.92,52.28
"08/03/2022 12:38:30",26.96,52.21
"08/03/2022 12:38:32",26.93,52.25
"08/03/2022 12:38:33",26.98,52.14
"08/03/2022 12:38:34",26.97,52.22
"08/03/2022 12:38:35",27.00,52.06
"08/03/2022 12:38:36",26.97,52.15
"08/03/2022 12:38:37",26.85,52.08
"08/03/2022 12:38:57",26.80,0.00
"08/03/2022 12:38:58",26.80,52.30
"08/03/2022 12:38:59",26.84,52.31
"08/03/2022 12:39:00",26.83,52.30
"08/03/2022 12:39:32",26.77,0.00
"08/03/2022 12:39:33",26.80,21.48
"08/03/2022 12:39:34",26.80,52.45
"08/03/2022 12:39:35",26.80,21.48
"08/03/2022 12:39:36",26.81,21.48
"08/03/2022 12:39:37",26.81,21.48
"08/03/2022 12:39:38",26.80,21.48
"08/03/2022 12:39:39",26.81,21.48
"08/03/2022 12:39:40",26.81,21.48
"08/03/2022 12:39:41",26.81,21.48
"08/03/2022 12:39:42",26.82,21.48
"08/03/2022 12:39:43",26.81,52.41
"08/03/2022 12:39:44",26.82,52.42
"08/03/2022 12:39:45",26.82,52.41
"08/03/2022 12:39:46",26.83,52.45
"08/03/2022 12:39:47",26.82,52.43
"08/03/2022 12:39:48",26.83,21.48
"08/03/2022 12:39:49",26.83,21.48
"08/03/2022 12:40:10",26.80,0.00
"08/03/2022 12:40:11",26.80,21.48
"08/03/2022 12:40:12",26.82,21.48
"08/03/2022 12:40:13",26.81,21.48
"08/03/2022 12:40:14",26.83,21.48
"08/03/2022 12:40:15",26.82,21.48
"08/03/2022 12:40:16",26.82,21.48
"08/03/2022 12:40:17",26.82,21.48
"08/03/2022 12:40:18",26.82,21.48
"08/03/2022 12:40:19",26.82,52.53
"08/03/2022 12:40:20",26.83,52.58
"08/03/2022 12:40:21",26.82,52.55
"08/03/2022 12:40:22",26.84,52.55
"08/03/2022 12:40:23",26.82,52.57
"08/03/2022 12:40:24",26.81,52.57
"08/03/2022 12:40:25",26.81,52.55
"08/03/2022 12:40:26",26.82,52.67
"08/03/2022 12:40:27",26.81,52.73
"08/03/2022 12:40:28",26.81,52.71
"08/03/2022 12:40:29",26.81,52.72
"08/03/2022 12:40:30",26.80,52.70
"08/03/2022 12:40:31",26.83,52.72
"08/03/2022 12:40:32",26.84,52.57
"08/03/2022 12:40:33",26.84,52.72
"08/03/2022 12:40:34",26.85,52.59
"08/03/2022 12:40:35",26.85,52.57
"08/03/2022 12:40:36",26.86,52.58
"08/03/2022 12:40:37",26.86,52.57
"08/03/2022 12:40:38",26.86,52.58
"08/03/2022 12:40:39",26.87,52.51
"08/03/2022 12:40:40",26.87,52.51
"08/03/2022 12:40:41",26.88,52.49
"08/03/2022 12:40:42",26.91,52.49
"08/03/2022 12:40:43",26.90,52.45
"08/03/2022 12:40:44",26.93,52.46
"08/03/2022 12:40:46",26.92,52.57
"08/03/2022 12:40:47",26.93,52.55
"08/03/2022 12:40:48",26.92,52.49
"08/03/2022 12:40:49",26.92,52.56
"08/03/2022 12:40:50",26.95,52.51
"08/03/2022 12:40:51",26.93,52.37
"08/03/2022 12:40:52",26.95,52.47
"08/03/2022 12:40:53",26.93,52.44
"08/03/2022 12:40:54",26.95,52.45
"08/03/2022 12:40:55",26.95,52.43
"08/03/2022 12:40:57",26.95,52.46
"08/03/2022 12:40:58",26.95,52.34
"08/03/2022 12:40:59",26.96,52.39
"08/03/2022 12:41:00",26.94,52.31
"08/03/2022 12:41:37",26.84,0.00
"08/03/2022 12:41:38",26.83,21.48
"08/03/2022 12:41:39",26.85,21.48
"08/03/2022 12:41:40",26.86,21.48
"08/03/2022 12:41:41",26.86,21.48
"08/03/2022 12:41:42",26.85,21.48
"08/03/2022 12:41:43",26.86,21.48
"08/03/2022 12:41:44",26.86,21.48
"08/03/2022 12:41:45",26.87,21.48
"08/03/2022 12:41:46",26.85,21.48
"08/03/2022 12:41:47",26.87,21.48
"08/03/2022 12:41:48",26.87,21.48
"08/03/2022 12:41:49",26.86,21.48
"08/03/2022 12:41:50",26.87,21.48
"08/03/2022 12:41:51",26.86,52.69
"08/03/2022 12:41:52",26.86,52.72
"08/03/2022 12:41:53",26.87,21.48
"08/03/2022 12:41:54",26.88,21.48
"08/03/2022 12:41:55",26.88,52.74
"08/03/2022 12:41:56",26.88,52.70
"08/03/2022 12:41:57",26.87,52.67
"08/03/2022 12:41:58",26.86,52.69
"08/03/2022 12:41:59",26.87,52.68
"08/03/2022 12:42:00",26.87,52.69
"08/03/2022 12:42:01",26.87,52.69
"08/03/2022 12:42:02",26.87,52.70
"08/03/2022 12:42:03",26.87,52.78
"08/03/2022 12:42:04",26.88,52.81
"08/03/2022 12:42:05",26.87,52.82
"08/03/2022 12:42:06",26.87,52.82
"08/03/2022 12:42:07",26.87,52.85
"08/03/2022 12:42:08",26.87,52.83
"08/03/2022 12:42:09",26.88,52.84
"08/03/2022 12:42:10",26.89,52.85
"08/03/2022 12:42:11",26.91,52.82
"08/03/2022 12:42:12",26.91,52.82
"08/03/2022 12:42:13",26.92,52.84
"08/03/2022 12:42:14",26.93,52.84
"08/03/2022 12:42:15",26.93,52.83
"08/03/2022 12:42:16",26.92,52.73
"08/03/2022 12:42:17",26.92,52.83
"08/03/2022 12:42:18",26.92,52.82
"08/03/2022 12:42:19",26.94,52.76
"08/03/2022 12:42:20",26.93,52.71
"08/03/2022 12:42:21",26.92,52.73
"08/03/2022 12:42:22",26.93,52.66
"08/03/2022 12:42:23",26.94,52.65
"08/03/2022 12:42:24",26.94,52.62
"08/03/2022 12:42:25",26.95,52.69
"08/03/2022 12:42:26",26.96,52.62
"08/03/2022 12:42:27",26.95,52.58
"08/03/2022 12:42:28",26.98,52.59
"08/03/2022 12:43:21",26.86,0.00
"08/03/2022 12:43:22",26.87,21.48
"08/03/2022 12:43:23",26.86,21.48
"08/03/2022 12:43:24",26.87,21.48
"08/03/2022 12:43:25",26.85,21.48
"08/03/2022 12:43:26",26.87,21.48
"08/03/2022 12:43:27",26.86,52.99
"08/03/2022 12:43:28",26.87,52.97
"08/03/2022 12:43:29",26.87,21.48
"08/03/2022 12:43:30",26.85,21.48
"08/03/2022 12:43:31",26.87,21.48
"08/03/2022 12:43:32",26.86,21.48
"08/03/2022 12:43:33",26.86,21.48
"08/03/2022 12:43:34",26.87,21.48
"08/03/2022 12:43:35",26.86,21.48
"08/03/2022 12:43:36",26.88,21.48
"08/03/2022 12:43:37",26.86,21.48
"08/03/2022 12:43:38",26.88,21.48
"08/03/2022 12:43:39",26.88,21.48
"08/03/2022 12:43:40",26.89,52.92
